Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,CAS (knots),Corrected TAS (knots),Max CHT,Engine Run,Flight ID
13.06,1,8,2026-09-12 20:42:58,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.3,160.3,0.0,830.0,-0.0,-0.02,1.0,99.0,-15.0,33,0.0,29.88,3114.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.996,0.0,0.0,0.654,0.78,0.0,44.1,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.38000000000001,0.0,90.5,-0.9000000000000057,19.980000000000004,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
14.06,1,8,2026-09-12 20:42:59,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.3,160.3,0.0,828.0,-0.0,-0.02,1.0,99.0,-69.0,33,0.0,29.88,3114.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-40.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.1,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.38000000000001,0.0,90.5,-0.9000000000000057,19.980000000000004,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
15.06,1,8,2026-09-12 20:43:00,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.3,160.3,0.0,828.0,-0.0,-0.02,1.0,99.0,-65.0,33,0.0,29.88,3114.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-40.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.1,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.38000000000001,0.0,90.5,-0.9000000000000057,19.980000000000004,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
16.06,1,8,2026-09-12 20:43:01,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.4,160.3,0.0,827.0,-0.0,-0.03,1.0,99.0,-62.0,33,0.0,29.88,3118.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,34.0,0.0,0.0,-40.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.1,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,93.2,0.0,0.0,111.38000000000001,0.0,90.5,-0.9000000000000057,19.980000000000004,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
17.06,1,8,2026-09-12 20:43:02,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.1,-1.4,160.4,0.0,825.0,-0.0,-0.03,1.0,99.0,-76.0,33,0.0,29.88,3116.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
18.06,1,8,2026-09-12 20:43:03,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.4,160.4,0.0,823.0,-0.0,-0.02,1.0,99.0,-85.0,33,0.0,29.88,3114.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
19.06,1,8,2026-09-12 20:43:04,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.0,-1.4,160.4,0.0,820.0,0.0,-0.03,1.0,99.0,-131.0,33,0.0,29.88,3110.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-40.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
20.06,1,8,2026-09-12 20:43:05,40.57634,-122.40673,744.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.1,-1.4,160.4,0.0,819.0,0.0,-0.03,1.0,99.0,-125.0,33,0.0,29.88,3109.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.996,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
21.06,1,9,2026-09-12 20:43:06,40.57633,-122.40674,742.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.1,-1.4,160.4,0.0,819.0,-0.0,-0.03,1.0,99.0,-75.0,33,0.0,29.88,3109.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
22.06,1,9,2026-09-12 20:43:07,40.57634,-122.40673,743.0,0.0,64.2,-13.4,0.0,,0.0,0.0,0.0,10.1,-1.4,160.4,0.0,818.0,-0.0,-0.02,1.0,99.0,-76.0,33,0.0,29.88,3108.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,-0.5,43.0,37.5,0.0,0.0,0.0,0.0,32.0,32.0,34.0,35.0,31.0,32.0,33.0,33.0,0.0,0.0,-39.0,254.1,0.0,0.0,1.0,4.998,0.0,0.0,0.654,0.78,0.0,44.0,0.0,0.0,0.0,,0.0,91.4,111.2,0.0,0.0,0.0,0.0,89.6,89.6,93.2,95.0,87.8,89.6,91.4,91.4,0.0,0.0,111.2,0.0,90.5,-0.9000000000000057,19.799999999999997,0.0,0.0,0.0,0.48,0.5,401.0,True,2026-09-12 13:42:48-07:00
